grid_id,x_utm,y_utm,longitude,latitude,elevation_m,slope_deg,low_lying_score,soil_clay_0_5cm,built_up_ratio,water_ratio,vegetation_ratio,worldcover_class,dist_to_swd_m,dist_to_macro_drain_m,dist_to_micro_drain_m,dist_to_river_stream_m,dist_to_buckingham_canal_m,dist_to_krishna_water_canal_m,drainage_density_m_per_km2,building_count,building_area_m2,dist_to_hospital_m,hospital_count_1km,dist_to_police_m,dist_to_fire_station_m
CHN_G3115,406250.0,1456750.0,80.134894,13.175906,39.28,1.51,0.0,316.0,0.335,0.0,0.629,40,4514.6,10913.9,9756.7,2340.0,15987.4,24553.4,0.0,250,88853.2,4485.1,0,5630.1,16527.4
CHN_G3116,406750.0,1456750.0,80.139507,13.175922,33.51,1.89,0.257,314.0,0.321,0.0,0.609,50,4284.1,10609.6,9422.2,2025.2,15506.2,24999.9,0.0,238,99950.6,4712.1,0,5420.8,16202.5
CHN_G3117,407250.0,1456750.0,80.144121,13.175937,27.27,1.34,0.564,305.0,0.01,0.001,0.486,60,4101.9,10320.5,9037.7,1625.5,15025.0,25448.4,0.0,355,142950.1,4299.7,0,5175.6,15886.6
CHN_G3118,407750.0,1456750.0,80.148734,13.175953,24.37,0.88,0.598,306.0,0.075,0.024,0.666,30,3974.6,10048.0,8626.8,1266.3,14543.9,25898.8,0.0,131,23998.1,3907.8,0,4927.4,15580.4
CHN_G3119,408250.0,1456750.0,80.153348,13.175968,22.78,1.56,0.518,312.0,0.275,0.0,0.725,40,3907.6,9793.5,8225.8,1003.1,14063.9,26351.0,0.0,124,41119.7,3543.2,0,4719.2,15284.5
CHN_G3120,408750.0,1456750.0,80.157961,13.175983,20.18,0.82,0.543,308.0,0.276,0.0,0.724,10,3893.9,9558.4,7836.2,866.8,13585.4,26804.9,0.0,230,147826.2,3215.2,0,4556.6,14999.3
CHN_G3121,409250.0,1456750.0,80.162575,13.175998,16.98,1.75,0.631,297.0,0.038,0.0,0.932,10,3406.9,9344.1,7459.8,840.5,13108.5,27260.4,0.0,214,164589.9,2936.1,0,4444.5,14597.8
CHN_G3122,409750.0,1456750.0,80.167189,13.176013,14.54,0.37,0.688,223.0,0.002,0.22,0.612,10,2924.4,9152.1,7098.6,1077.8,12633.3,27717.4,0.0,203,135839.8,2721.0,0,4387.0,14186.3
CHN_G3123,410250.0,1456750.0,80.171802,13.176028,13.0,0.0,0.689,223.0,0.0,0.959,0.024,80,2448.9,8984.0,6755.2,1455.0,12160.2,28175.9,0.0,252,124197.2,2443.0,0,4386.0,13780.6
CHN_G3124,410750.0,1456750.0,80.176416,13.176043,13.0,0.0,0.631,177.0,0.0,0.964,0.028,80,1975.9,8840.9,6432.3,1328.4,11689.3,28635.8,0.0,32,9795.6,1965.1,0,4441.7,13381.3
CHN_G3125,411250.0,1456750.0,80.181029,13.176058,13.0,0.0,0.599,139.0,0.0,1.0,0.0,80,1492.2,8724.1,6133.3,1069.8,11220.9,29097.0,0.0,0,0.0,1501.6,0,4552.0,12989.0
CHN_G3126,411750.0,1456750.0,80.185643,13.176072,13.0,0.0,0.578,139.0,0.0,1.0,0.0,80,1024.3,8634.8,5861.7,1012.0,10755.3,29559.4,0.0,0,0.0,1071.6,0,4713.0,12604.3
CHN_G3127,412250.0,1456750.0,80.190257,13.176087,13.0,0.0,0.554,139.0,0.0,0.737,0.26,80,609.6,8573.8,5621.5,887.0,10292.6,30023.1,0.0,0,0.0,735.9,1,4919.7,12228.0
CHN_G3128,412750.0,1456750.0,80.19487,13.176102,13.66,2.91,0.471,278.0,0.437,0.0,0.532,50,440.7,8541.7,5416.9,652.3,9831.0,30487.9,0.0,0,0.0,659.4,4,5166.8,11860.8
CHN_G3129,413250.0,1456750.0,80.199484,13.176116,6.72,0.57,0.822,84.0,0.8,0.0,0.2,50,239.7,8538.7,5252.2,229.3,9373.0,30953.8,2108.1,0,0.0,416.3,4,5448.6,11503.6
CHN_G3130,413750.0,1456750.0,80.204097,13.17613,7.32,2.05,0.718,318.0,0.545,0.0,0.454,50,247.3,8565.0,5131.0,109.2,8919.5,31420.8,909.4,0,0.0,586.7,3,5760.1,11157.4
CHN_G3131,414250.0,1456750.0,80.208711,13.176145,5.97,0.22,0.731,317.0,0.2,0.0,0.795,40,369.1,8620.3,5045.7,204.0,8467.4,31888.7,0.0,0,0.0,1007.5,0,6096.7,10823.2
CHN_G3132,414750.0,1456750.0,80.213325,13.176159,5.79,1.79,0.679,313.0,0.329,0.0,0.666,10,633.7,8633.7,5007.9,322.5,8015.4,32357.7,0.0,0,0.0,1272.5,0,6454.6,10502.2
CHN_G3133,415250.0,1456750.0,80.217938,13.176173,8.79,2.64,0.453,101.0,0.414,0.0,0.576,50,1077.7,8395.0,5010.6,421.4,7563.3,32827.5,0.0,0,0.0,1500.6,0,6830.3,10186.4
CHN_G3134,415750.0,1456750.0,80.222552,13.176187,5.86,0.88,0.607,318.0,0.429,0.0,0.562,50,1034.5,8180.0,4799.6,539.2,7114.1,33298.2,0.0,0,0.0,1839.6,0,7177.4,9874.3
CHN_G3135,416250.0,1456750.0,80.227165,13.176201,4.91,0.33,0.657,322.0,0.404,0.0,0.592,50,873.2,7990.5,4579.9,265.7,6666.9,33769.8,0.0,0,0.0,2239.8,0,7167.5,9578.2
CHN_G3136,416750.0,1456750.0,80.231779,13.176215,4.34,1.66,0.695,302.0,0.075,0.0,0.914,10,865.9,7827.8,4406.3,106.2,6213.7,34242.1,0.0,0,0.0,1858.5,0,7192.3,9299.6
CHN_G3137,417250.0,1456750.0,80.236393,13.176228,4.35,0.2,0.693,303.0,0.049,0.0,0.947,10,828.6,7680.3,4284.3,149.6,5766.8,34715.3,0.0,487,52090.4,1453.5,0,7229.8,9040.1
CHN_G3138,417750.0,1456750.0,80.241006,13.176242,4.09,0.48,0.704,303.0,0.11,0.081,0.809,10,384.3,7563.1,4218.4,318.2,5311.8,35189.2,0.0,359,41923.0,1127.6,0,6936.7,8801.3
CHN_G3139,418250.0,1456750.0,80.24562,13.176256,3.6,0.1,0.736,62.0,0.361,0.0,0.622,50,216.8,7477.6,4211.3,456.7,4820.4,35663.8,2274.0,248,42528.4,964.6,2,6668.2,8585.0
CHN_G3140,418750.0,1456750.0,80.250234,13.176269,6.38,1.64,0.556,81.0,0.856,0.0,0.139,50,37.7,7424.8,4252.9,295.1,4322.6,36139.0,9284.8,375,55109.0,1006.4,0,6317.9,8393.0
CHN_G3141,419250.0,1456750.0,80.254847,13.176283,3.91,0.63,0.684,81.0,0.352,0.0,0.647,10,143.0,7405.4,4343.2,203.5,3824.8,36615.0,8526.4,72,14485.1,1241.3,0,5826.3,8227.0
CHN_G3142,419750.0,1456750.0,80.259461,13.176296,8.49,1.64,0.389,149.0,0.147,0.0,0.848,10,306.7,7419.8,4390.8,203.9,3327.1,37091.6,23.8,98,13624.4,1223.4,0,5336.2,8031.0
CHN_G3143,420250.0,1456750.0,80.264075,13.176309,3.24,0.62,0.69,149.0,0.298,0.01,0.614,10,451.3,7467.7,4453.4,467.3,2829.3,37568.7,0.0,170,26805.7,1353.4,0,4848.1,7795.2
CHN_G3144,420750.0,1456750.0,80.268688,13.176323,4.43,2.45,0.617,85.0,0.268,0.0,0.722,10,794.1,7548.5,4560.9,507.9,2332.2,38046.5,0.0,178,48871.6,1633.0,0,4362.7,7585.2
CHN_G3145,421250.0,1456750.0,80.273302,13.176336,1.53,0.36,0.769,85.0,0.354,0.091,0.459,10,1169.9,7661.1,4707.0,468.4,1836.7,38524.8,0.0,230,66976.6,2000.4,0,3881.1,7403.0
CHN_G3146,421750.0,1456750.0,80.277916,13.176349,5.79,2.75,0.493,192.0,0.744,0.004,0.231,50,1614.5,7726.4,4893.7,406.2,1344.6,39003.7,0.0,242,68026.5,1774.3,0,3404.8,7250.8
CHN_G3147,422250.0,1456750.0,80.28253,13.176362,3.71,2.14,0.61,95.0,0.617,0.014,0.338,50,1147.4,7784.5,5103.2,149.7,861.5,39483.1,0.0,15,3492.1,1283.4,0,2936.3,7130.4
CHN_G3148,422750.0,1456750.0,80.287143,13.176375,0.93,0.7,0.78,95.0,0.205,0.021,0.66,40,708.6,7874.0,5215.0,34.3,413.5,39963.0,0.0,168,35085.5,803.6,1,2480.1,7043.6
CHN_G3149,423250.0,1456750.0,80.291757,13.176387,2.63,3.35,0.708,25.0,0.38,0.064,0.499,50,296.1,7993.9,5370.0,231.6,13.2,40443.4,0.0,140,63216.6,380.3,1,2044.6,6991.5
CHN_G3150,423750.0,1456750.0,80.296371,13.1764,2.51,0.4,0.742,25.0,0.969,0.0,0.018,50,45.8,8142.7,5564.5,591.7,439.5,40924.3,16799.2,177,72511.2,378.8,2,1646.2,6975.0
CHN_G3151,424250.0,1456750.0,80.300984,13.176413,8.05,2.61,0.419,25.0,0.876,0.0,0.124,50,11.9,8319.0,5792.9,950.9,865.7,41405.6,20067.4,151,66953.2,433.3,4,1318.8,6994.3
CHN_G3152,424750.0,1456750.0,80.305598,13.176425,6.78,5.88,0.472,93.0,0.58,0.0,0.397,50,107.2,8521.0,5682.5,1323.5,1244.4,41887.3,2865.7,278,56229.6,547.6,3,1126.4,7049.1
CHN_G3153,425250.0,1456750.0,80.310212,13.176438,10.56,1.61,0.214,93.0,0.784,0.0,0.211,50,146.1,8746.9,5529.5,1624.5,1594.1,42369.5,2081.9,267,106030.2,955.0,2,1139.3,7138.5
CHN_G3154,425750.0,1456750.0,80.314826,13.17645,0.0,0.0,0.79,93.0,0.184,0.746,0.045,80,168.1,8995.0,5418.5,2006.7,1986.0,42852.1,387.2,289,89823.9,1255.4,0,1351.8,7261.4
CHN_G3155,402250.0,1457250.0,80.097969,13.1803,36.44,4.07,0.329,315.0,0.262,0.0,0.731,10,7454.9,12737.4,12915.7,937.4,19972.9,20781.4,0.0,353,113594.6,3602.0,0,5748.9,19721.2
CHN_G3156,402750.0,1457250.0,80.102583,13.180316,32.86,0.22,0.597,314.0,0.214,0.0,0.786,40,7107.0,12714.5,12614.5,1208.2,19491.6,21221.8,0.0,234,71685.9,3417.4,0,5683.3,19346.6
CHN_G3157,403250.0,1457250.0,80.107196,13.180332,36.19,0.15,0.435,314.0,0.177,0.0,0.823,40,6778.2,12703.8,12311.2,1532.3,19010.4,21663.3,0.0,230,102958.0,3299.1,0,5661.3,18977.7
CHN_G3158,403750.0,1457250.0,80.11181,13.180348,34.93,0.81,0.508,307.0,0.155,0.0,0.819,40,6471.3,12712.7,11922.7,1892.0,18529.2,22106.7,0.0,175,46847.8,3254.0,0,5683.3,18615.0
CHN_G3159,404250.0,1457250.0,80.116423,13.180364,36.01,0.56,0.447,308.0,0.267,0.0,0.682,30,6135.2,12613.5,11542.7,2304.7,18048.0,22548.8,0.0,339,77841.9,3285.3,0,5749.0,18258.8
CHN_G3160,404750.0,1457250.0,80.121037,13.18038,30.99,1.0,0.769,300.0,0.35,0.0,0.648,40,5797.7,12269.9,11172.1,2745.0,17566.8,22991.1,0.0,529,97713.2,3390.9,0,5856.7,17909.4
CHN_G3161,405250.0,1457250.0,80.125651,13.180396,32.81,1.21,0.654,299.0,0.291,0.0,0.707,40,5485.0,11937.4,10812.0,2853.3,17085.6,23435.4,0.0,489,102905.8,3564.1,0,6004.3,17567.4
CHN_G3162,405750.0,1457250.0,80.130264,13.180411,37.3,2.47,0.325,303.0,0.6,0.0,0.377,50,5201.6,11616.8,10463.5,2772.0,16604.4,23881.9,0.0,568,84668.9,3795.8,0,5760.5,17233.0
CHN_G3163,406250.0,1457250.0,80.134878,13.180427,41.9,0.75,0.0,311.0,0.5,0.0,0.477,50,4952.7,11309.3,10127.6,2285.7,16123.7,24330.4,0.0,73,23512.9,4075.8,0,5401.4,16906.9
CHN_G3164,406750.0,1457250.0,80.139492,13.180443,37.82,1.81,0.102,304.0,0.331,0.0,0.641,50,4743.5,11015.9,9732.4,1807.0,15644.3,24781.0,0.0,80,45660.4,4395.1,0,5066.2,16589.4
CHN_G3165,407250.0,1457250.0,80.144105,13.180458,29.82,1.05,0.484,303.0,0.451,0.0,0.522,50,4579.7,10737.8,9325.3,1343.9,15166.2,25233.4,0.0,14,3391.5,4024.2,0,4760.0,16281.0
CHN_G3166,407750.0,1457250.0,80.148719,13.180473,22.88,1.13,0.735,300.0,0.211,0.0,0.758,30,4466.0,10476.1,8927.7,920.2,14689.5,25687.5,0.0,100,56517.9,3602.4,0,4488.8,15982.4
CHN_G3167,408250.0,1457250.0,80.153332,13.180489,18.09,0.4,0.837,300.0,0.06,0.187,0.741,40,4406.5,10232.3,8540.8,563.7,14214.5,26143.4,0.0,80,35940.8,3203.2,0,4259.2,15694.0
CHN_G3168,408750.0,1457250.0,80.157946,13.180504,15.55,0.39,0.854,314.0,0.026,0.0,0.944,10,4029.8,10007.4,8166.2,386.0,13741.2,26600.8,0.0,238,32302.6,2836.2,0,4078.3,15292.6
CHN_G3169,409250.0,1457250.0,80.16256,13.180519,13.0,0.04,0.897,199.0,0.0,0.367,0.433,80,3552.6,9803.0,7805.7,376.0,13269.8,27059.7,0.0,484,90691.9,2515.4,0,3952.8,14883.5
CHN_G3170,409750.0,1457250.0,80.167173,13.180534,13.0,0.0,0.801,199.0,0.0,0.948,0.002,80,3073.0,9620.2,7461.3,772.4,12800.7,27520.1,0.0,332,97330.6,2260.6,0,3887.9,14480.1
CHN_G3171,410250.0,1457250.0,80.171787,13.180549,13.0,0.47,0.72,223.0,0.0,0.85,0.116,80,2601.2,9460.3,7135.4,1209.0,12334.0,27981.8,0.0,49,20979.2,2096.1,0,3886.9,14082.9
CHN_G3172,410750.0,1457250.0,80.176401,13.180564,13.0,0.0,0.661,223.0,0.0,0.994,0.003,80,2142.1,9324.6,6830.5,1005.5,11870.0,28444.8,0.0,133,31997.5,2043.8,0,3949.6,13692.4
CHN_G3173,411250.0,1457250.0,80.181014,13.180579,13.0,0.0,0.61,139.0,0.0,0.999,0.0,80,1706.2,9214.0,6549.7,625.1,11407.6,28909.1,0.0,587,103628.5,1774.4,0,4073.2,13309.3
CHN_G3174,411750.0,1457250.0,80.185628,13.180593,13.0,0.0,0.571,139.0,0.0,0.999,0.0,80,1316.7,9129.4,6296.0,520.1,10947.1,29374.5,0.0,121,19369.0,1429.0,0,4252.4,12934.1
CHN_G3175,412250.0,1457250.0,80.190242,13.180608,13.0,0.0,0.535,187.0,0.005,0.819,0.174,80,1027.8,9071.7,6073.1,551.5,10490.3,29841.0,0.0,167,31455.9,1198.0,0,4480.4,12567.7
CHN_G3176,412750.0,1457250.0,80.194855,13.180622,10.15,2.35,0.649,187.0,0.409,0.0,0.587,10,872.3,8908.9,5884.3,225.2,10037.2,30308.6,0.0,236,100239.8,1077.6,0,4750.4,12210.7
CHN_G3177,413250.0,1457250.0,80.199469,13.180637,7.74,0.69,0.722,305.0,0.388,0.0,0.61,10,563.4,8716.9,5732.9,16.9,9585.2,30777.3,0.0,208,101890.3,912.2,1,5055.5,11864.0
CHN_G3178,413750.0,1457250.0,80.204083,13.180651,7.46,0.27,0.671,317.0,0.571,0.0,0.419,50,561.0,8544.0,5620.5,390.6,9133.1,31246.9,0.0,254,83022.0,1001.5,0,5389.7,11528.7
CHN_G3179,414250.0,1457250.0,80.208696,13.180665,11.32,0.7,0.384,314.0,0.348,0.0,0.628,10,856.4,8397.2,5542.2,700.3,8681.1,31717.4,0.0,106,37360.9,1293.8,0,5748.1,11205.6
CHN_G3180,414750.0,1457250.0,80.21331,13.18068,8.98,3.06,0.473,312.0,0.139,0.0,0.855,10,1013.8,8204.4,5507.8,798.8,8232.1,32188.8,0.0,62,19642.3,1686.6,0,6126.4,10890.7
CHN_G3181,415250.0,1457250.0,80.217924,13.180694,5.52,0.53,0.635,315.0,0.252,0.0,0.738,40,885.5,7952.9,5482.1,905.0,7784.0,32661.1,0.0,2,610.9,1927.5,0,6521.1,10575.8
CHN_G3182,415750.0,1457250.0,80.222538,13.180708,5.16,0.12,0.635,318.0,0.234,0.0,0.764,40,567.7,7725.5,5243.4,956.0,7331.7,33134.2,0.0,0,0.0,2201.8,0,6929.3,10275.6
CHN_G3183,416250.0,1457250.0,80.227151,13.180722,4.95,0.07,0.637,319.0,0.045,0.0,0.954,40,388.5,7524.6,5043.1,600.9,6859.9,33608.0,0.0,0,0.0,2545.6,0,7349.0,9991.4
CHN_G3184,416750.0,1457250.0,80.231765,13.180736,5.7,1.73,0.586,310.0,0.067,0.015,0.91,10,424.2,7352.2,4885.9,301.0,6363.3,34082.6,0.0,0,0.0,2159.7,0,7690.7,9724.6
CHN_G3185,417250.0,1457250.0,80.236379,13.180749,8.41,2.65,0.422,319.0,0.326,0.0,0.636,10,337.0,7199.5,4776.2,345.4,5867.4,34558.0,0.0,0,0.0,1822.9,0,7632.5,9476.7
CHN_G3186,417750.0,1457250.0,80.240993,13.180763,3.45,0.27,0.71,309.0,0.0,0.039,0.961,10,533.3,7074.3,4717.2,135.6,5372.2,35034.0,0.0,0,0.0,1575.4,0,7245.9,9249.2
CHN_G3187,418250.0,1457250.0,80.245606,13.180777,1.68,1.27,0.815,318.0,0.022,0.074,0.887,10,646.6,6982.7,4710.8,34.9,4878.0,35510.6,0.0,0,0.0,1463.1,0,6747.7,9043.7
CHN_G3188,418750.0,1457250.0,80.25022,13.18079,1.48,0.62,0.819,323.0,0.191,0.0,0.804,10,261.7,6926.2,4749.4,94.7,4385.1,35987.9,102.9,0,0.0,1493.4,0,6249.9,8861.6
CHN_G3189,419250.0,1457250.0,80.254834,13.180804,1.86,0.22,0.783,318.0,0.128,0.0,0.864,10,283.2,6905.4,4830.5,3.8,3894.0,36465.9,316.2,0,0.0,1660.7,0,5752.5,8704.5
CHN_G3190,419750.0,1457250.0,80.259448,13.180817,3.63,0.54,0.663,320.0,0.237,0.0,0.755,10,705.8,6920.8,4889.5,215.1,3405.5,36944.4,0.0,0,0.0,1722.5,0,5255.5,8468.8
CHN_G3191,420250.0,1457250.0,80.264061,13.18083,0.0,0.69,0.883,90.0,0.085,0.084,0.734,10,898.4,6972.2,4946.3,31.0,2920.9,37423.4,0.0,0,0.0,1817.2,0,4759.2,8245.6
CHN_G3192,420750.0,1457250.0,80.268675,13.180844,1.39,0.65,0.776,281.0,0.122,0.011,0.831,10,1155.5,7058.6,5046.0,9.6,2442.6,37903.0,0.0,0,0.0,2034.0,0,4263.7,8047.4
CHN_G3193,421250.0,1457250.0,80.273289,13.180857,2.28,0.56,0.706,273.0,0.292,0.0,0.669,10,1261.0,7179.0,5181.2,17.0,1975.0,38383.1,0.0,544,74720.4,2339.2,0,3769.4,7875.9
CHN_G3194,421750.0,1457250.0,80.277903,13.18087,1.34,0.79,0.741,192.0,0.297,0.0,0.658,10,1302.5,7331.5,5352.9,22.6,1528.0,38863.8,0.0,203,32943.0,1919.3,0,3276.9,7733.0
CHN_G3195,422250.0,1457250.0,80.282516,13.180883,2.25,0.23,0.675,238.0,0.212,0.003,0.759,40,1253.7,7514.2,5561.3,190.3,1100.7,39344.9,0.0,111,26803.0,1477.4,0,2787.0,7620.2
CHN_G3196,422750.0,1457250.0,80.28713,13.180895,1.78,0.18,0.699,333.0,0.167,0.0,0.664,30,757.6,7725.1,5698.4,380.5,674.4,39826.4,0.0,321,54296.6,1086.9,0,2301.4,7539.0
CHN_G3197,423250.0,1457250.0,80.291744,13.180908,1.46,0.22,0.738,61.0,0.083,0.163,0.605,40,276.1,7961.8,5840.6,113.6,248.1,40308.5,9.9,172,33080.0,824.8,1,1823.7,7490.4
CHN_G3198,423750.0,1457250.0,80.296358,13.180921,5.57,2.22,0.53,61.0,0.692,0.043,0.224,50,165.2,8222.1,5669.3,251.6,176.4,40790.9,4154.1,222,35591.6,644.1,2,1362.1,7475.0
CHN_G3199,424250.0,1457250.0,80.300972,13.180934,7.54,1.43,0.434,93.0,0.895,0.0,0.102,50,32.0,8503.9,5424.5,646.4,550.3,41273.8,13217.6,290,39669.8,164.2,1,940.6,7493.0
CHN_G3200,424750.0,1457250.0,80.305585,13.180946,12.0,2.17,0.157,93.0,0.786,0.0,0.207,50,244.1,8805.1,5216.3,917.5,888.2,41757.0,984.6,299,63145.3,373.0,1,643.5,7544.2
CHN_G3201,425250.0,1457250.0,80.310199,13.180959,8.04,3.76,0.362,93.0,0.848,0.0,0.136,50,237.0,9123.8,5049.2,1315.1,1291.8,42240.7,1103.0,202,54052.2,866.7,3,666.0,7627.8
CHN_G3202,425750.0,1457250.0,80.314813,13.180971,5.72,3.24,0.457,93.0,0.365,0.341,0.259,50,468.1,9377.5,4927.3,1750.3,1705.9,42724.7,0.0,5,1359.0,755.7,3,986.4,7742.9
CHN_G3203,402250.0,1457750.0,80.097953,13.184821,37.86,3.7,0.273,322.0,0.019,0.0,0.971,40,7813.6,13237.3,13313.7,1380.3,20108.6,20545.5,0.0,1,191.1,3157.6,0,6241.9,20052.7
CHN_G3204,402750.0,1457750.0,80.102566,13.184837,41.16,0.64,0.17,317.0,0.079,0.0,0.921,40,7482.4,13214.1,13013.7,1617.0,19627.4,20988.9,0.0,358,54123.3,2945.4,0,6181.5,19684.4
CHN_G3205,403250.0,1457750.0,80.10718,13.184853,40.08,2.46,0.294,307.0,0.056,0.0,0.932,10,7170.8,13203.8,12627.0,1909.0,19146.2,21431.0,0.0,336,76359.0,2807.1,0,6161.3,19322.0
CHN_G3206,403750.0,1457750.0,80.111794,13.184869,43.02,5.18,0.126,310.0,0.02,0.0,0.944,40,6842.3,13212.4,12248.4,2237.5,18665.0,21873.2,0.0,277,109072.4,2754.1,0,6181.6,18965.9
CHN_G3207,404250.0,1457750.0,80.116407,13.184885,41.65,0.58,0.21,316.0,0.478,0.0,0.522,50,6503.0,12976.4,11878.9,2595.8,18183.9,22317.4,0.0,198,111034.3,2791.0,0,6241.9,18616.4
CHN_G3208,404750.0,1457750.0,80.121021,13.184901,40.13,0.97,0.321,39.0,0.773,0.0,0.227,50,6185.5,12642.7,11519.1,2994.9,17703.8,22763.8,0.0,287,115196.1,2914.5,0,6250.6,18273.9
CHN_G3209,405250.0,1457750.0,80.125635,13.184916,37.94,2.13,0.434,309.0,0.419,0.0,0.58,10,5893.4,12320.2,11170.2,3210.4,17224.8,23212.5,0.0,208,94106.4,3114.4,0,5836.3,17938.8
CHN_G3210,405750.0,1457750.0,80.130248,13.184932,40.27,0.42,0.228,304.0,0.097,0.0,0.902,40,5630.7,12009.9,10833.2,2710.6,16747.0,23663.1,0.0,97,51722.4,3377.0,0,5436.3,17611.5
CHN_G3211,406250.0,1457750.0,80.134862,13.184948,38.37,0.8,0.231,311.0,0.0,0.0,1.0,40,5401.6,11712.7,10428.7,2210.9,16270.6,24115.8,0.0,240,88358.2,3689.0,0,5054.2,17292.5
CHN_G3212,406750.0,1457750.0,80.139476,13.184963,37.18,3.37,0.204,313.0,0.002,0.0,0.998,30,5210.5,11429.6,10025.0,1711.4,15795.6,24570.3,0.0,240,74348.1,4039.0,0,4694.3,16982.2
CHN_G3213,407250.0,1457750.0,80.144089,13.184979,30.33,3.34,0.508,311.0,0.291,0.0,0.682,40,5061.7,11161.8,9630.3,1212.3,15322.2,25026.5,0.0,162,62498.5,3794.8,0,4362.2,16681.1
CHN_G3214,407750.0,1457750.0,80.148703,13.184994,19.17,0.34,1.0,304.0,0.181,0.001,0.815,40,4959.1,10910.4,9245.8,714.5,14850.6,25484.3,0.0,98,29797.7,3344.2,0,4064.5,16389.7
CHN_G3215,408250.0,1457750.0,80.153317,13.185009,17.89,0.65,0.914,303.0,0.066,0.28,0.646,40,4654.1,10676.4,8872.8,226.3,14380.8,25943.7,0.0,309,110173.9,2909.8,0,3809.4,15988.5
CHN_G3216,408750.0,1457750.0,80.157931,13.185025,16.38,1.07,0.863,322.0,0.056,0.0,0.916,40,4181.3,10461.1,8512.8,93.7,13913.2,26404.6,0.0,514,106414.2,2500.1,0,3606.0,15581.7
CHN_G3217,409250.0,1457750.0,80.162544,13.18504,14.5,1.08,0.868,270.0,0.0,0.436,0.456,80,3715.6,10265.7,8167.7,276.2,13447.9,26866.9,0.0,425,91861.4,2129.2,0,3463.4,15180.3
CHN_G3218,409750.0,1457750.0,80.167158,13.185055,13.0,0.0,0.862,64.0,0.0,0.997,0.0,80,3260.1,10053.3,7839.2,729.1,12985.0,27330.5,0.0,417,61286.6,1821.2,0,3389.2,14785.0
CHN_G3219,410250.0,1457750.0,80.171772,13.18507,13.0,0.0,0.782,64.0,0.0,0.998,0.0,80,2819.7,9741.7,7529.6,756.4,12523.0,27795.4,0.0,213,110681.7,1612.5,0,3388.0,14396.2
CHN_G3220,410750.0,1457750.0,80.176386,13.185085,13.0,0.0,0.716,227.0,0.0,1.0,0.0,80,2402.8,9446.2,7241.3,646.7,12063.7,28261.5,0.0,205,61134.3,1543.9,0,3459.8,14014.5
CHN_G3221,411250.0,1457750.0,80.180999,13.185099,13.0,0.0,0.648,227.0,0.0,0.994,0.005,80,2023.8,9168.4,6977.0,370.3,11607.7,28728.7,0.0,229,43185.6,1583.8,0,3600.2,13640.4
CHN_G3222,411750.0,1457750.0,80.185613,13.185114,13.0,0.0,0.594,142.0,0.082,0.798,0.102,80,1708.4,8910.1,6739.5,54.3,11155.0,29197.0,0.0,358,91860.3,1735.4,0,3801.8,13274.6
CHN_G3223,412250.0,1457750.0,80.190227,13.185129,13.0,1.22,0.541,142.0,0.238,0.441,0.271,80,1497.0,8670.9,6531.7,163.2,10702.9,29666.3,0.0,348,62103.8,1681.9,0,4055.2,12917.8
CHN_G3224,412750.0,1457750.0,80.194841,13.185143,7.82,0.36,0.783,142.0,0.492,0.0,0.5,50,1254.5,8451.6,6356.5,5.4,10250.9,30136.6,0.0,178,42219.2,1523.2,0,4351.6,12570.8
CHN_G3225,413250.0,1457750.0,80.199454,13.185158,11.59,1.01,0.483,305.0,0.623,0.0,0.354,50,1034.9,8254.6,6216.7,419.0,9798.9,30607.9,0.0,372,89908.8,1411.0,0,4682.8,12234.3
CHN_G3226,413750.0,1457750.0,80.204068,13.185172,11.24,0.5,0.434,52.0,0.565,0.0,0.424,50,1033.6,8071.9,6111.4,708.6,9350.1,31080.0,0.0,359,86576.3,1470.3,0,5041.8,11909.4
CHN_G3227,414250.0,1457750.0,80.208682,13.185186,7.37,0.02,0.615,316.0,0.338,0.0,0.658,40,1251.3,7916.4,6039.2,1097.7,8901.4,31553.1,0.0,228,59216.4,1683.0,0,5423.2,11595.3
CHN_G3228,414750.0,1457750.0,80.213296,13.185201,6.39,0.54,0.632,311.0,0.042,0.0,0.958,40,1212.0,7760.2,6007.7,1275.0,8413.2,32026.9,0.0,212,51937.0,2000.9,0,5822.6,11277.9
CHN_G3229,415250.0,1457750.0,80.217909,13.185215,5.93,0.81,0.618,311.0,0.224,0.0,0.77,40,712.2,7517.9,5916.9,1400.2,7919.3,32501.5,0.0,499,80204.0,2382.1,0,6236.6,10974.1
CHN_G3230,415750.0,1457750.0,80.222523,13.185229,5.08,0.61,0.645,312.0,0.283,0.0,0.684,40,213.4,7277.0,5696.5,1307.9,7426.3,32976.9,157.5,87,9016.0,2609.9,0,6662.3,10685.1
CHN_G3231,416250.0,1457750.0,80.227137,13.185243,4.77,1.53,0.648,319.0,0.193,0.0,0.798,40,83.5,7063.3,5512.7,967.9,6934.3,33453.0,1945.6,326,40008.9,2866.3,0,7097.8,10412.1
CHN_G3232,416750.0,1457750.0,80.231751,13.185256,4.93,0.25,0.622,317.0,0.226,0.0,0.768,40,255.9,6879.4,5369.3,798.4,6443.5,33929.8,631.6,193,51125.8,2524.8,0,7541.2,10156.4
CHN_G3233,417250.0,1457750.0,80.236365,13.18527,4.69,0.74,0.623,322.0,0.284,0.0,0.681,40,121.5,6721.4,5269.6,799.3,5954.3,34407.2,3045.1,194,66711.4,2243.5,0,7721.3,9919.3
